Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
HP,Ultrabook,16.0,Retina,Apple M2,16,1TB SSD,Nvidia GTX 1650,macOS,1.56,98400
Asus,Workstation,14.0,4K,Apple M2,8,256GB SSD,Nvidia GTX 1650,Windows 11,1.49,81039
Dell,Gaming,13.3,Retina,Intel Core i7,8,1TB SSD,Nvidia RTX 3050,macOS,1.35,97016
HP,Gaming,15.6,4K,AMD Ryzen 7,16,256GB SSD,Nvidia GTX 1650,Linux,2.0,69916
HP,Notebook,15.6,Full HD,AMD Ryzen 5,32,256GB SSD,Intel UHD,Linux,1.42,60568
Apple,Workstation,14.0,Full HD,Intel Core i5,8,1TB SSD,AMD Radeon,macOS,2.19,108162
Lenovo,Ultrabook,16.0,Full HD,Intel Core i5,16,512GB SSD,Intel UHD,Windows 10,2.46,58771
Lenovo,Workstation,16.0,Full HD,Apple M2,16,512GB SSD,Nvidia RTX 3050,Windows 10,2.1,120119
Apple,Workstation,14.0,Full HD,Intel Core i7,16,256GB SSD,Nvidia RTX 3050,macOS,1.22,166829
Asus,Gaming,13.3,Retina,Intel Core i5,32,256GB SSD,Intel UHD,Linux,1.98,58223
Apple,Gaming,14.0,Full HD,Apple M2,8,256GB SSD,Nvidia RTX 3050,macOS,1.85,163205
Lenovo,Notebook,13.3,Retina,Apple M2,32,256GB SSD,Intel UHD,macOS,2.2,90099
Asus,Ultrabook,14.0,Retina,Apple M2,16,512GB SSD,Intel Iris,Windows 11,1.61,83851
Lenovo,Ultrabook,15.6,Full HD,Apple M1,32,512GB SSD,Nvidia GTX 1650,Windows 10,1.5,88991
Apple,Ultrabook,15.6,Full HD,Intel Core i5,16,256GB SSD,AMD Radeon,macOS,1.7,118622
HP,Workstation,16.0,Full HD,Apple M1,16,256GB SSD,Nvidia GTX 1650,Windows 10,1.63,85747
Dell,Ultrabook,16.0,Full HD,Apple M1,32,512GB SSD,AMD Radeon,Linux,1.52,85877
Asus,Gaming,16.0,4K,AMD Ryzen 7,16,256GB SSD,Intel Iris,macOS,1.58,78136
Lenovo,Workstation,15.6,4K,Intel Core i5,32,1TB SSD,AMD Radeon,Linux,1.52,65167
MSI,Workstation,16.0,Full HD,AMD Ryzen 5,32,256GB SSD,Nvidia GTX 1650,macOS,2.47,54445
Acer,Workstation,16.0,Retina,Intel Core i7,32,256GB SSD,Intel Iris,Linux,1.21,73719
Asus,Ultrabook,14.0,4K,Apple M2,32,256GB SSD,Intel UHD,macOS,2.16,82147
Apple,Ultrabook,16.0,Full HD,Intel Core i7,8,512GB SSD,Nvidia GTX 1650,macOS,1.72,122582
Apple,Workstation,13.3,Full HD,AMD Ryzen 7,8,512GB SSD,AMD Radeon,macOS,1.64,112720
MSI,Gaming,15.6,Retina,AMD Ryzen 7,16,256GB SSD,Intel Iris,Windows 10,1.21,70587
Dell,Ultrabook,13.3,4K,AMD Ryzen 5,32,512GB SSD,Nvidia GTX 1650,Windows 11,1.41,58614
Asus,Ultrabook,15.6,Full HD,AMD Ryzen 5,8,1TB SSD,Intel Iris,Windows 10,2.16,54358
HP,Gaming,16.0,Full HD,AMD Ryzen 5,8,1TB SSD,Intel Iris,Windows 10,2.15,58958
Acer,Ultrabook,16.0,4K,AMD Ryzen 5,8,256GB SSD,Nvidia RTX 3050,Windows 10,1.49,62478
Lenovo,Ultrabook,15.6,4K,Apple M2,8,256GB SSD,Intel UHD,macOS,1.83,75639
Apple,Gaming,14.0,Retina,AMD Ryzen 7,16,256GB SSD,Nvidia RTX 3050,macOS,1.57,165556
Acer,Gaming,16.0,Retina,AMD Ryzen 7,8,256GB SSD,Nvidia RTX 3050,Windows 10,1.91,81908
Lenovo,Ultrabook,15.6,Full HD,Apple M1,8,1TB SSD,AMD Radeon,Windows 11,1.6,79875
Acer,Gaming,15.6,4K,Intel Core i5,32,512GB SSD,Intel UHD,Linux,1.84,50596
Dell,Workstation,16.0,4K,Apple M2,32,256GB SSD,Nvidia RTX 3050,Windows 10,1.46,111791
Lenovo,Gaming,14.0,Retina,Intel Core i5,8,256GB SSD,Intel Iris,Windows 10,1.52,40287
Acer,Notebook,14.0,Retina,Intel Core i5,16,1TB SSD,Nvidia GTX 1650,Windows 11,1.49,67995
MSI,Gaming,13.3,Full HD,AMD Ryzen 7,32,256GB SSD,Intel Iris,Linux,1.68,68761
HP,Notebook,13.3,Retina,Intel Core i7,8,1TB SSD,Intel UHD,macOS,1.61,76985
MSI,Notebook,15.6,4K,Apple M2,16,512GB SSD,Nvidia RTX 3050,Linux,1.74,112544
Lenovo,Notebook,14.0,Retina,Intel Core i5,8,1TB SSD,Nvidia RTX 3050,Linux,1.95,81531
Dell,Ultrabook,14.0,4K,Intel Core i7,8,256GB SSD,Intel Iris,Windows 10,1.68,59264
HP,Ultrabook,15.6,Full HD,Apple M1,32,1TB SSD,Nvidia RTX 3050,Windows 10,1.34,122059
HP,Workstation,16.0,Full HD,AMD Ryzen 5,32,1TB SSD,Intel UHD,Linux,2.37,61386
Apple,Notebook,13.3,Full HD,AMD Ryzen 7,32,1TB SSD,Intel UHD,macOS,2.44,140774
Lenovo,Workstation,16.0,Retina,AMD Ryzen 5,8,256GB SSD,AMD Radeon,Linux,2.27,36276
MSI,Ultrabook,15.6,Full HD,AMD Ryzen 7,16,512GB SSD,Nvidia GTX 1650,Windows 11,2.13,69015
HP,Notebook,13.3,Retina,Apple M1,32,256GB SSD,Intel Iris,Windows 11,1.92,94073
Lenovo,Ultrabook,16.0,4K,Apple M1,32,1TB SSD,Nvidia GTX 1650,Windows 10,2.02,106063
Acer,Gaming,13.3,Retina,Intel Core i5,32,1TB SSD,Nvidia GTX 1650,Linux,2.01,63126
MSI,Gaming,15.6,4K,Intel Core i5,8,1TB SSD,AMD Radeon,Windows 11,1.28,51132
Acer,Workstation,16.0,4K,AMD Ryzen 7,16,512GB SSD,Intel Iris,Windows 10,1.68,69513
Dell,Workstation,14.0,Retina,Intel Core i7,16,512GB SSD,Nvidia RTX 3050,Linux,1.9,102334
Asus,Notebook,14.0,Retina,Intel Core i7,16,1TB SSD,Nvidia GTX 1650,Windows 11,1.94,81441
Apple,Ultrabook,16.0,Full HD,AMD Ryzen 5,32,256GB SSD,AMD Radeon,macOS,1.71,120633
Apple,Gaming,14.0,Full HD,AMD Ryzen 7,8,256GB SSD,Intel UHD,macOS,2.14,125019
Lenovo,Gaming,13.3,Retina,Apple M2,8,512GB SSD,Nvidia GTX 1650,Linux,1.42,82557
Acer,Notebook,15.6,Full HD,Intel Core i5,8,1TB SSD,Nvidia RTX 3050,Linux,2.16,74279
Asus,Workstation,14.0,Full HD,AMD Ryzen 7,32,1TB SSD,Nvidia GTX 1650,macOS,1.67,88611
Acer,Ultrabook,15.6,4K,Intel Core i7,16,1TB SSD,AMD Radeon,Windows 11,1.21,89891
Asus,Workstation,15.6,4K,AMD Ryzen 5,16,256GB SSD,Nvidia GTX 1650,Linux,2.1,57242
Asus,Ultrabook,15.6,Retina,AMD Ryzen 7,16,1TB SSD,Intel UHD,Windows 10,2.38,84681
HP,Gaming,13.3,4K,Apple M1,32,512GB SSD,Nvidia RTX 3050,Windows 11,2.15,107726
MSI,Gaming,16.0,Full HD,AMD Ryzen 5,8,1TB SSD,AMD Radeon,Windows 10,1.34,50621
Lenovo,Ultrabook,15.6,Full HD,Intel Core i7,32,256GB SSD,Nvidia RTX 3050,Linux,1.73,103380
Lenovo,Ultrabook,14.0,Retina,Intel Core i5,8,512GB SSD,Nvidia RTX 3050,Windows 11,1.89,64906
Asus,Workstation,14.0,Retina,AMD Ryzen 5,16,1TB SSD,AMD Radeon,Windows 10,1.55,69120
Dell,Notebook,13.3,4K,Intel Core i7,16,1TB SSD,Intel UHD,Linux,2.05,94141
Acer,Workstation,15.6,Full HD,Intel Core i7,32,512GB SSD,Intel Iris,Windows 11,2.15,69690
MSI,Gaming,15.6,Retina,AMD Ryzen 5,32,512GB SSD,Intel UHD,macOS,2.29,52854
HP,Notebook,14.0,Retina,AMD Ryzen 5,16,256GB SSD,Intel UHD,Windows 10,1.74,59841
HP,Notebook,16.0,4K,Intel Core i5,32,256GB SSD,Nvidia GTX 1650,Windows 10,1.37,53905
Apple,Notebook,15.6,Retina,Apple M1,8,512GB SSD,Nvidia GTX 1650,macOS,2.21,142164
Asus,Notebook,16.0,Full HD,AMD Ryzen 5,8,1TB SSD,AMD Radeon,Windows 10,2.28,54913
HP,Notebook,13.3,4K,Intel Core i7,32,1TB SSD,Intel UHD,Linux,1.81,85850
HP,Workstation,16.0,Full HD,Intel Core i7,32,256GB SSD,Intel Iris,macOS,1.76,75948
Apple,Notebook,15.6,Retina,Apple M1,8,1TB SSD,Intel UHD,macOS,2.13,152142
Apple,Ultrabook,15.6,4K,Intel Core i7,16,256GB SSD,Nvidia GTX 1650,macOS,1.33,141980
HP,Workstation,16.0,Retina,Apple M1,32,512GB SSD,AMD Radeon,macOS,2.48,88060
Dell,Notebook,16.0,Retina,Apple M2,8,512GB SSD,AMD Radeon,Windows 10,1.38,81503
HP,Ultrabook,13.3,Retina,AMD Ryzen 7,32,512GB SSD,Nvidia RTX 3050,Windows 11,2.47,106961
MSI,Notebook,15.6,4K,Intel Core i5,16,1TB SSD,Nvidia GTX 1650,Linux,1.8,74451
Acer,Ultrabook,15.6,4K,Intel Core i7,16,512GB SSD,Intel UHD,macOS,1.74,75609
Acer,Notebook,15.6,Retina,Intel Core i7,32,1TB SSD,Intel Iris,Windows 11,1.46,82992
HP,Gaming,13.3,4K,AMD Ryzen 5,16,1TB SSD,Intel Iris,Windows 11,1.24,72127
Asus,Notebook,13.3,4K,AMD Ryzen 5,16,256GB SSD,Nvidia GTX 1650,Windows 10,1.42,49623
Asus,Notebook,15.6,Full HD,Apple M2,32,256GB SSD,Intel UHD,Windows 10,1.96,92049
Apple,Notebook,15.6,Retina,Intel Core i5,32,256GB SSD,Nvidia RTX 3050,macOS,1.24,146864
MSI,Notebook,15.6,4K,Intel Core i5,8,512GB SSD,Nvidia RTX 3050,Windows 10,2.13,61830
Acer,Notebook,16.0,Full HD,AMD Ryzen 5,32,256GB SSD,AMD Radeon,Linux,1.28,55564
Dell,Gaming,16.0,Full HD,Apple M1,32,256GB SSD,Nvidia RTX 3050,Windows 10,1.26,117158
MSI,Gaming,16.0,Retina,AMD Ryzen 7,8,512GB SSD,Nvidia GTX 1650,Windows 11,1.81,60888
Apple,Gaming,13.3,4K,Intel Core i5,16,256GB SSD,Intel Iris,macOS,1.52,116150
Dell,Ultrabook,13.3,Retina,Apple M2,32,256GB SSD,AMD Radeon,Windows 11,2.37,85599
Acer,Notebook,14.0,Retina,Intel Core i5,16,256GB SSD,AMD Radeon,macOS,1.36,59588
HP,Gaming,14.0,4K,Intel Core i5,8,512GB SSD,AMD Radeon,Linux,2.29,41414
Acer,Workstation,13.3,Full HD,Apple M1,8,1TB SSD,Nvidia RTX 3050,macOS,1.49,106605
Apple,Gaming,15.6,Retina,AMD Ryzen 7,8,512GB SSD,AMD Radeon,macOS,1.47,117979
Dell,Ultrabook,15.6,Full HD,AMD Ryzen 7,8,256GB SSD,AMD Radeon,Linux,2.44,60820
Dell,Notebook,14.0,Full HD,AMD Ryzen 7,8,1TB SSD,Intel UHD,macOS,1.6,76306
Acer,Notebook,14.0,Retina,Intel Core i5,8,256GB SSD,Nvidia GTX 1650,Windows 11,1.47,41092
Asus,Gaming,16.0,Retina,Intel Core i5,8,512GB SSD,Intel Iris,macOS,1.38,34047
Apple,Gaming,15.6,Retina,Intel Core i7,32,1TB SSD,Intel Iris,macOS,1.56,146625
Asus,Gaming,14.0,Retina,Intel Core i5,8,1TB SSD,Intel Iris,Windows 10,1.71,45625
Apple,Ultrabook,15.6,4K,Apple M2,16,1TB SSD,Nvidia RTX 3050,macOS,1.44,182049
MSI,Ultrabook,14.0,Full HD,Intel Core i7,32,512GB SSD,Intel Iris,Windows 11,2.45,79736
HP,Workstation,15.6,4K,AMD Ryzen 7,32,512GB SSD,Intel UHD,Windows 10,1.4,67739
HP,Gaming,13.3,4K,Intel Core i5,8,256GB SSD,Intel UHD,Windows 11,1.75,40985
HP,Ultrabook,14.0,Retina,AMD Ryzen 5,16,256GB SSD,Intel Iris,macOS,1.51,49944
Acer,Workstation,13.3,Retina,Intel Core i5,8,256GB SSD,Intel UHD,Windows 11,1.56,47001
Asus,Gaming,15.6,4K,AMD Ryzen 5,32,256GB SSD,Intel Iris,Windows 11,1.56,48256
Dell,Notebook,16.0,Retina,AMD Ryzen 5,16,1TB SSD,Nvidia RTX 3050,Linux,1.99,94143
HP,Gaming,16.0,Retina,AMD Ryzen 7,8,256GB SSD,AMD Radeon,Windows 11,1.27,55911
Acer,Workstation,16.0,Full HD,Intel Core i7,8,256GB SSD,Intel Iris,Linux,2.11,55108
MSI,Gaming,13.3,Full HD,AMD Ryzen 5,32,256GB SSD,Intel UHD,Linux,2.16,61342
Apple,Workstation,15.6,Full HD,Intel Core i7,32,1TB SSD,Nvidia GTX 1650,macOS,1.64,149927
Dell,Ultrabook,14.0,Retina,Apple M2,32,512GB SSD,AMD Radeon,Windows 10,2.47,93532
MSI,Workstation,16.0,4K,Apple M2,8,1TB SSD,Intel UHD,Windows 11,2.2,83287
Lenovo,Gaming,16.0,4K,Intel Core i7,32,1TB SSD,Nvidia RTX 3050,Windows 10,1.29,115502
Apple,Ultrabook,13.3,Retina,AMD Ryzen 5,32,512GB SSD,Intel UHD,macOS,1.86,108383
Lenovo,Gaming,16.0,Retina,Intel Core i7,32,512GB SSD,Intel Iris,Windows 11,1.91,68722
Acer,Notebook,16.0,4K,Intel Core i5,32,1TB SSD,AMD Radeon,Windows 11,1.43,74463
Dell,Ultrabook,13.3,4K,Apple M1,16,1TB SSD,Intel Iris,macOS,2.14,98085
Lenovo,Workstation,16.0,4K,Apple M1,16,256GB SSD,Nvidia RTX 3050,Windows 11,2.33,113954
Lenovo,Notebook,14.0,Full HD,Intel Core i5,16,1TB SSD,Nvidia RTX 3050,Windows 11,1.93,85961
MSI,Workstation,14.0,4K,Apple M1,16,256GB SSD,Nvidia GTX 1650,Windows 10,1.81,90259
HP,Workstation,14.0,4K,Intel Core i5,32,1TB SSD,Intel Iris,Windows 10,1.8,61937
MSI,Gaming,16.0,Retina,Intel Core i7,16,256GB SSD,Intel Iris,Linux,1.53,76710
Dell,Notebook,13.3,Full HD,Intel Core i5,32,256GB SSD,Intel UHD,Windows 10,1.61,51201
Acer,Notebook,16.0,Retina,AMD Ryzen 5,16,256GB SSD,Nvidia GTX 1650,Windows 11,1.45,49475
Asus,Notebook,16.0,Retina,AMD Ryzen 7,32,256GB SSD,Intel UHD,Windows 11,2.18,76659
Asus,Gaming,16.0,Full HD,AMD Ryzen 5,8,256GB SSD,Nvidia GTX 1650,Windows 11,2.17,34319
Apple,Gaming,14.0,Retina,AMD Ryzen 7,8,512GB SSD,AMD Radeon,macOS,1.62,121434
Asus,Notebook,14.0,4K,AMD Ryzen 5,16,256GB SSD,Nvidia GTX 1650,Linux,1.43,51547
Apple,Workstation,14.0,4K,AMD Ryzen 7,32,256GB SSD,AMD Radeon,macOS,2.07,139754
Apple,Ultrabook,14.0,Full HD,Intel Core i5,32,256GB SSD,Nvidia RTX 3050,macOS,1.84,135162
Lenovo,Workstation,14.0,4K,Intel Core i5,8,512GB SSD,AMD Radeon,Linux,2.05,45998
Lenovo,Gaming,15.6,Full HD,Apple M1,32,256GB SSD,AMD Radeon,Linux,1.77,86572
Acer,Ultrabook,15.6,Retina,Intel Core i7,8,256GB SSD,Nvidia GTX 1650,Linux,1.72,65772
Acer,Gaming,16.0,Retina,AMD Ryzen 5,8,256GB SSD,Nvidia RTX 3050,Windows 10,1.33,64890
Asus,Notebook,13.3,4K,Apple M1,8,512GB SSD,Intel Iris,macOS,1.46,78975
Asus,Ultrabook,14.0,Retina,AMD Ryzen 5,8,512GB SSD,Intel Iris,Linux,1.28,36722
Acer,Notebook,15.6,Retina,AMD Ryzen 7,32,1TB SSD,AMD Radeon,Windows 11,1.91,92096
MSI,Workstation,15.6,Full HD,AMD Ryzen 5,8,512GB SSD,Intel Iris,macOS,1.21,37576
Dell,Gaming,15.6,Full HD,AMD Ryzen 7,32,256GB SSD,Nvidia RTX 3050,macOS,1.36,106462
MSI,Ultrabook,15.6,Full HD,Apple M1,16,1TB SSD,Intel UHD,Linux,1.41,108690
Asus,Gaming,13.3,Retina,Intel Core i7,32,512GB SSD,Intel UHD,Windows 10,1.85,76334
Apple,Notebook,15.6,Retina,Intel Core i7,8,1TB SSD,Nvidia RTX 3050,macOS,2.05,160301
Asus,Gaming,16.0,Full HD,AMD Ryzen 7,8,1TB SSD,Nvidia GTX 1650,macOS,2.41,66207
Apple,Ultrabook,16.0,4K,Intel Core i7,16,1TB SSD,AMD Radeon,macOS,1.35,153693
HP,Ultrabook,14.0,Retina,AMD Ryzen 5,32,512GB SSD,Intel Iris,Linux,1.46,59851
Apple,Gaming,15.6,Retina,Intel Core i7,32,1TB SSD,Nvidia RTX 3050,macOS,2.42,179804
Lenovo,Workstation,14.0,Full HD,Intel Core i5,32,512GB SSD,Intel UHD,Windows 11,1.89,60328
Asus,Workstation,14.0,Full HD,Apple M2,16,1TB SSD,Nvidia GTX 1650,Windows 10,1.32,96872
Asus,Notebook,16.0,4K,Apple M2,16,1TB SSD,AMD Radeon,Windows 10,1.96,98092
Apple,Gaming,14.0,Full HD,Intel Core i7,16,256GB SSD,Nvidia GTX 1650,macOS,2.11,139395
HP,Ultrabook,16.0,Retina,AMD Ryzen 5,8,512GB SSD,AMD Radeon,Linux,1.54,43805
Lenovo,Notebook,13.3,Full HD,AMD Ryzen 5,16,512GB SSD,Intel UHD,macOS,2.07,61498
Apple,Gaming,15.6,Full HD,Apple M2,32,1TB SSD,Nvidia RTX 3050,macOS,1.71,184455
Asus,Workstation,16.0,Full HD,Intel Core i7,32,256GB SSD,AMD Radeon,Windows 10,1.87,71438
Lenovo,Ultrabook,15.6,Full HD,Intel Core i7,8,512GB SSD,Intel UHD,Windows 10,2.07,63105
Asus,Notebook,15.6,Retina,Apple M1,16,1TB SSD,Nvidia GTX 1650,Windows 10,1.25,97092
Dell,Gaming,13.3,Full HD,Apple M1,16,512GB SSD,Intel Iris,macOS,1.25,87207
HP,Gaming,14.0,Full HD,Intel Core i7,32,1TB SSD,Intel UHD,Windows 11,2.07,93922
Lenovo,Gaming,13.3,4K,Intel Core i5,16,256GB SSD,Intel UHD,macOS,2.34,55764
Dell,Gaming,16.0,Retina,Intel Core i7,8,512GB SSD,AMD Radeon,macOS,2.27,57491
Dell,Gaming,14.0,Full HD,Intel Core i7,8,256GB SSD,Nvidia GTX 1650,macOS,1.75,56580
Acer,Gaming,13.3,Full HD,Intel Core i5,32,1TB SSD,Intel Iris,macOS,2.26,69671
HP,Notebook,16.0,Retina,AMD Ryzen 7,16,1TB SSD,Nvidia GTX 1650,Windows 10,1.29,82161
Dell,Notebook,15.6,4K,Apple M2,32,256GB SSD,Nvidia GTX 1650,Linux,1.58,94561
MSI,Notebook,15.6,Retina,AMD Ryzen 7,8,256GB SSD,AMD Radeon,macOS,1.99,64558
Acer,Gaming,15.6,Retina,Intel Core i7,8,1TB SSD,Nvidia RTX 3050,Windows 11,1.49,97823
MSI,Notebook,16.0,4K,Apple M2,32,1TB SSD,Intel Iris,Windows 11,2.36,105162
Acer,Gaming,14.0,Full HD,Intel Core i5,16,1TB SSD,Intel Iris,macOS,1.71,60186
Asus,Ultrabook,15.6,Retina,Apple M2,32,512GB SSD,Nvidia RTX 3050,Windows 10,1.71,111409
Apple,Notebook,13.3,4K,AMD Ryzen 5,16,256GB SSD,AMD Radeon,macOS,1.53,109464
Dell,Notebook,16.0,Full HD,Apple M1,16,1TB SSD,Nvidia GTX 1650,Windows 10,2.08,94287
Dell,Notebook,15.6,Retina,Intel Core i5,8,512GB SSD,Nvidia RTX 3050,Windows 10,1.2,60837
Apple,Gaming,14.0,4K,AMD Ryzen 7,8,1TB SSD,Nvidia GTX 1650,macOS,1.98,127589
Asus,Ultrabook,16.0,4K,Apple M2,16,1TB SSD,Nvidia RTX 3050,macOS,2.17,120854
Acer,Gaming,16.0,Retina,Intel Core i5,16,512GB SSD,Nvidia GTX 1650,Linux,1.94,52648
MSI,Notebook,14.0,4K,AMD Ryzen 5,16,1TB SSD,AMD Radeon,Linux,2.18,61541
Apple,Workstation,13.3,4K,AMD Ryzen 5,32,1TB SSD,Nvidia GTX 1650,macOS,1.35,120756
Asus,Notebook,16.0,Full HD,Apple M1,32,512GB SSD,Intel Iris,Windows 10,1.82,91023
Dell,Notebook,13.3,Full HD,AMD Ryzen 7,8,1TB SSD,Nvidia GTX 1650,Linux,1.44,68127
MSI,Notebook,16.0,4K,Apple M2,8,256GB SSD,Nvidia RTX 3050,Linux,1.71,94511
Lenovo,Gaming,13.3,4K,Apple M1,16,256GB SSD,Intel Iris,Linux,1.83,92098
Apple,Gaming,14.0,Full HD,Intel Core i7,8,512GB SSD,Nvidia GTX 1650,macOS,2.14,118029
Acer,Notebook,15.6,Full HD,Intel Core i7,8,1TB SSD,Nvidia RTX 3050,Linux,1.54,99285
Lenovo,Workstation,14.0,4K,Apple M2,16,512GB SSD,Nvidia RTX 3050,Linux,1.27,119697
HP,Workstation,15.6,Full HD,Apple M2,8,512GB SSD,AMD Radeon,macOS,1.92,77476
HP,Notebook,15.6,4K,Apple M2,8,1TB SSD,Intel UHD,Windows 11,2.33,94934
Acer,Ultrabook,13.3,Full HD,AMD Ryzen 7,32,512GB SSD,AMD Radeon,Linux,1.77,71884
Lenovo,Ultrabook,16.0,4K,Intel Core i5,16,256GB SSD,Nvidia RTX 3050,Linux,1.99,79900
Apple,Notebook,15.6,4K,Intel Core i7,8,256GB SSD,Intel Iris,macOS,1.68,125946
Acer,Workstation,15.6,Full HD,Apple M1,32,1TB SSD,Nvidia GTX 1650,Linux,1.94,94377
Lenovo,Ultrabook,16.0,Retina,Apple M1,16,256GB SSD,Nvidia GTX 1650,Linux,2.38,92947
MSI,Notebook,15.6,4K,Intel Core i5,8,512GB SSD,Nvidia GTX 1650,macOS,1.88,34553
Acer,Notebook,16.0,4K,Apple M2,32,512GB SSD,Intel Iris,Linux,2.04,85356
Apple,Gaming,14.0,4K,Apple M1,32,512GB SSD,AMD Radeon,macOS,2.01,148572
MSI,Notebook,14.0,Full HD,Intel Core i7,16,1TB SSD,Intel UHD,Windows 10,1.36,91517
Acer,Workstation,16.0,Retina,AMD Ryzen 5,16,512GB SSD,Nvidia GTX 1650,Windows 11,2.5,48952
Asus,Ultrabook,14.0,Retina,Intel Core i5,32,256GB SSD,Nvidia RTX 3050,Windows 10,1.63,85767
HP,Ultrabook,13.3,Full HD,AMD Ryzen 7,32,1TB SSD,Intel UHD,Linux,1.41,91276
Acer,Ultrabook,13.3,Full HD,Intel Core i7,32,1TB SSD,AMD Radeon,Windows 11,1.43,87376
HP,Notebook,15.6,Full HD,Apple M1,16,256GB SSD,AMD Radeon,macOS,1.97,86814
Acer,Notebook,15.6,4K,Apple M1,32,256GB SSD,Intel Iris,macOS,2.22,90094
Dell,Notebook,13.3,Retina,Intel Core i5,8,1TB SSD,Intel UHD,Windows 11,1.85,58347
Dell,Gaming,13.3,Retina,Apple M1,8,512GB SSD,Nvidia GTX 1650,Windows 11,1.99,68451
Asus,Workstation,15.6,Full HD,Intel Core i5,16,256GB SSD,AMD Radeon,Windows 11,1.88,48298
MSI,Gaming,16.0,Retina,Apple M1,8,512GB SSD,Nvidia GTX 1650,macOS,2.3,79255
MSI,Gaming,13.3,Full HD,Intel Core i5,32,1TB SSD,Nvidia RTX 3050,macOS,1.72,96749
HP,Notebook,16.0,Retina,Intel Core i5,16,256GB SSD,Nvidia RTX 3050,Windows 10,1.65,77981
Asus,Notebook,14.0,4K,Intel Core i5,16,256GB SSD,Intel UHD,Windows 11,1.44,47107
Lenovo,Ultrabook,14.0,4K,Intel Core i7,8,1TB SSD,Nvidia GTX 1650,macOS,1.42,69033
MSI,Gaming,15.6,Full HD,Intel Core i5,32,256GB SSD,AMD Radeon,macOS,2.35,61424
Apple,Notebook,15.6,Full HD,AMD Ryzen 5,32,1TB SSD,AMD Radeon,macOS,1.28,127391
Lenovo,Ultrabook,15.6,Retina,Intel Core i7,8,256GB SSD,Nvidia GTX 1650,Linux,1.29,66106
Acer,Gaming,13.3,Retina,Apple M2,32,256GB SSD,Intel UHD,Windows 11,2.19,85873
Lenovo,Ultrabook,16.0,Retina,AMD Ryzen 7,16,1TB SSD,Intel UHD,macOS,1.53,86375
Dell,Ultrabook,15.6,4K,Apple M1,32,1TB SSD,Intel Iris,macOS,1.58,101730
Acer,Workstation,13.3,4K,Apple M2,8,512GB SSD,Intel Iris,macOS,1.44,72552
Lenovo,Notebook,13.3,Full HD,AMD Ryzen 5,8,1TB SSD,Intel Iris,Windows 10,2.21,56483
Lenovo,Gaming,15.6,4K,Apple M2,8,512GB SSD,Intel Iris,Linux,1.41,70907
Asus,Workstation,14.0,4K,Apple M2,8,1TB SSD,Intel Iris,Windows 11,1.53,91811
Lenovo,Ultrabook,15.6,Retina,Intel Core i5,8,256GB SSD,Intel Iris,Windows 10,1.71,45783
HP,Gaming,13.3,4K,AMD Ryzen 5,32,512GB SSD,Nvidia GTX 1650,Windows 10,2.25,59730
Apple,Notebook,16.0,Retina,Apple M2,16,1TB SSD,Intel Iris,macOS,1.62,154461
Asus,Notebook,16.0,4K,AMD Ryzen 5,8,1TB SSD,Intel Iris,Linux,2.5,55369
Apple,Gaming,14.0,4K,Apple M2,8,512GB SSD,AMD Radeon,macOS,1.53,142789
Lenovo,Notebook,16.0,Retina,Intel Core i5,32,512GB SSD,Intel Iris,Windows 10,1.26,61971
Dell,Notebook,16.0,Retina,Intel Core i7,8,1TB SSD,Intel Iris,Linux,2.11,65057
Asus,Workstation,16.0,Retina,Intel Core i7,32,512GB SSD,Intel UHD,Windows 10,1.52,74884
HP,Notebook,13.3,Full HD,Intel Core i7,16,512GB SSD,Nvidia GTX 1650,Windows 10,1.78,82029
Acer,Notebook,15.6,Full HD,Intel Core i5,16,1TB SSD,Nvidia RTX 3050,Windows 10,1.86,97125
Acer,Ultrabook,15.6,4K,Apple M2,8,1TB SSD,Intel Iris,Windows 10,2.0,90516
Apple,Notebook,16.0,Full HD,Intel Core i5,16,1TB SSD,Nvidia RTX 3050,macOS,1.42,145716
HP,Workstation,14.0,4K,AMD Ryzen 7,16,512GB SSD,Nvidia RTX 3050,Linux,1.7,102694
Apple,Gaming,14.0,4K,Intel Core i7,32,256GB SSD,Intel Iris,macOS,1.29,140571
Lenovo,Gaming,16.0,4K,AMD Ryzen 7,8,256GB SSD,AMD Radeon,macOS,1.43,67975
Asus,Workstation,16.0,Retina,Apple M2,32,512GB SSD,Intel Iris,macOS,1.97,95734
Lenovo,Gaming,13.3,Retina,Intel Core i5,32,1TB SSD,Nvidia RTX 3050,Windows 11,1.26,85932
MSI,Workstation,16.0,Retina,Intel Core i5,16,512GB SSD,Intel UHD,Linux,1.43,49767
Apple,Notebook,14.0,Retina,AMD Ryzen 5,8,1TB SSD,Nvidia RTX 3050,macOS,1.93,141800
Dell,Workstation,13.3,Retina,AMD Ryzen 5,32,512GB SSD,Intel Iris,macOS,2.36,52720
Apple,Ultrabook,13.3,4K,Intel Core i5,8,256GB SSD,Nvidia GTX 1650,macOS,1.75,93639
MSI,Notebook,15.6,Retina,Apple M1,8,256GB SSD,Intel UHD,Linux,1.31,73354
Acer,Ultrabook,15.6,Retina,AMD Ryzen 5,16,1TB SSD,Intel Iris,macOS,2.49,59576
